age,default,housing,loan,month,day_of_week,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,month_num,day_num,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,contact_cellular,contact_telephone,poutcome_failure,poutcome_nonexistent,poutcome_success
32,0,0,0,sep,thu,154.0,1,999,0,-1.1,94.199,-37.5,0.884,4963.6,0,9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
60,0,0,0,sep,thu,799.0,2,999,0,-1.1,94.199,-37.5,0.884,4963.6,1,9,4,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
32,0,1,0,sep,thu,404.0,1,6,2,-1.1,94.199,-37.5,0.884,4963.6,1,9,4,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
32,0,1,0,sep,thu,150.0,2,10,2,-1.1,94.199,-37.5,0.884,4963.6,1,9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
39,0,1,1,sep,thu,206.0,7,999,1,-1.1,94.199,-37.5,0.884,4963.6,0,9,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
43,0,0,0,sep,fri,270.0,2,9,1,-1.1,94.199,-37.5,0.883,4963.6,1,9,5,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
67,0,0,0,sep,fri,116.0,2,999,0,-1.1,94.199,-37.5,0.883,4963.6,0,9,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
49,0,0,0,sep,fri,110.0,6,999,2,-1.1,94.199,-37.5,0.883,4963.6,0,9,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
57,0,0,0,sep,fri,277.0,2,6,2,-1.1,94.199,-37.5,0.883,4963.6,1,9,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
59,0,1,0,sep,fri,251.0,3,2,2,-1.1,94.199,-37.5,0.883,4963.6,0,9,5,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
51,0,1,1,sep,fri,240.0,3,999,0,-1.1,94.199,-37.5,0.883,4963.6,0,9,5,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
31,0,0,0,sep,fri,252.0,2,3,2,-1.1,94.199,-37.5,0.883,4963.6,1,9,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
34,0,1,1,sep,fri,120.0,1,6,2,-1.1,94.199,-37.5,0.883,4963.6,0,9,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
30,0,1,0,sep,fri,789.0,2,999,0,-1.1,94.199,-37.5,0.883,4963.6,0,9,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
30,0,0,0,sep,fri,219.0,3,6,1,-1.1,94.199,-37.5,0.883,4963.6,1,9,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
75,0,0,0,sep,fri,543.0,9,999,1,-1.1,94.199,-37.5,0.883,4963.6,0,9,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
51,0,1,0,sep,mon,841.0,2,999,2,-1.1,94.199,-37.5,0.882,4963.6,1,9,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
28,0,1,0,sep,mon,387.0,2,6,2,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
25,0,1,1,sep,mon,131.0,1,999,0,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
34,0,0,0,sep,mon,109.0,3,999,1,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
22,0,1,0,sep,mon,194.0,2,999,2,-1.1,94.199,-37.5,0.882,4963.6,1,9,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
33,0,0,0,sep,mon,369.0,3,999,0,-1.1,94.199,-37.5,0.882,4963.6,1,9,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
20,0,0,0,sep,mon,36.0,1,999,0,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
43,0,0,0,sep,mon,255.0,1,3,1,-1.1,94.199,-37.5,0.882,4963.6,1,9,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
58,0,0,0,sep,mon,145.0,1,999,2,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
88,0,0,0,sep,mon,127.0,2,999,0,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
58,0,1,0,sep,mon,198.0,1,999,1,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
34,0,1,0,sep,mon,11.0,1,999,1,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
76,0,1,0,sep,mon,136.0,1,999,2,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
34,0,1,0,sep,mon,113.0,5,999,0,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
35,0,0,0,sep,mon,415.0,1,999,2,-1.1,94.199,-37.5,0.882,4963.6,1,9,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
34,0,0,1,sep,mon,250.0,3,999,0,-1.1,94.199,-37.5,0.882,4963.6,1,9,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
27,0,0,1,sep,mon,35.0,1,999,0,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
34,0,1,0,sep,mon,125.0,2,999,0,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
88,0,1,0,sep,mon,213.0,7,999,0,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
30,0,1,0,sep,mon,8.0,1,999,0,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
47,0,0,0,sep,mon,164.0,2,6,2,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
24,0,1,0,sep,mon,202.0,1,999,2,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
39,0,1,0,sep,mon,791.0,3,999,0,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
88,0,0,0,sep,mon,272.0,1,999,0,-1.1,94.199,-37.5,0.882,4963.6,0,9,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
66,0,0,0,sep,tue,667.0,1,999,1,-1.1,94.199,-37.5,0.881,4963.6,0,9,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
85,0,0,0,sep,tue,728.0,1,3,2,-1.1,94.199,-37.5,0.881,4963.6,1,9,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
89,0,1,0,sep,tue,314.0,1,999,0,-1.1,94.199,-37.5,0.881,4963.6,1,9,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
48,0,0,0,sep,tue,11.0,1,999,0,-1.1,94.199,-37.5,0.881,4963.6,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
36,0,1,0,sep,tue,127.0,1,999,2,-1.1,94.199,-37.5,0.881,4963.6,0,9,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
66,0,1,0,sep,tue,1276.7299999999996,2,6,1,-1.1,94.199,-37.5,0.881,4963.6,1,9,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
26,0,1,0,sep,tue,386.0,3,6,2,-1.1,94.199,-37.5,0.881,4963.6,1,9,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
36,0,0,0,sep,tue,190.0,3,6,1,-1.1,94.199,-37.5,0.881,4963.6,1,9,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
36,0,1,0,sep,tue,337.0,1,6,1,-1.1,94.199,-37.5,0.881,4963.6,1,9,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
35,0,1,1,sep,tue,179.0,1,999,1,-1.1,94.199,-37.5,0.881,4963.6,0,9,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
26,0,1,0,sep,tue,355.0,1,999,1,-1.1,94.199,-37.5,0.881,4963.6,0,9,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
26,0,1,0,sep,tue,201.0,1,999,0,-1.1,94.199,-37.5,0.881,4963.6,1,9,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
39,0,1,0,sep,tue,120.0,3,999,0,-1.1,94.199,-37.5,0.881,4963.6,0,9,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
66,0,0,0,sep,tue,332.0,5,999,0,-1.1,94.199,-37.5,0.881,4963.6,0,9,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
86,0,1,0,sep,tue,288.0,3,999,0,-1.1,94.199,-37.5,0.881,4963.6,1,9,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
42,0,0,0,sep,wed,638.0,1,14,1,-1.1,94.199,-37.5,0.88,4963.6,1,9,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
44,0,0,0,sep,wed,210.0,1,3,2,-1.1,94.199,-37.5,0.88,4963.6,1,9,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
45,0,0,0,sep,wed,213.0,4,6,2,-1.1,94.199,-37.5,0.88,4963.6,0,9,3,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
38,0,0,0,sep,wed,149.0,2,999,1,-1.1,94.199,-37.5,0.88,4963.6,0,9,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
44,0,0,1,sep,wed,127.0,1,999,2,-1.1,94.199,-37.5,0.88,4963.6,0,9,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
46,0,1,0,sep,wed,630.0,1,999,0,-1.1,94.199,-37.5,0.88,4963.6,1,9,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
32,0,0,0,sep,wed,830.0,2,999,0,-1.1,94.199,-37.5,0.88,4963.6,1,9,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
27,0,0,0,sep,wed,9.0,1,999,0,-1.1,94.199,-37.5,0.88,4963.6,0,9,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
28,0,1,0,sep,wed,358.0,3,6,1,-1.1,94.199,-37.5,0.88,4963.6,1,9,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
32,0,0,0,sep,wed,606.0,3,3,2,-1.1,94.199,-37.5,0.88,4963.6,1,9,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
45,0,0,0,sep,wed,1081.0,2,999,0,-1.1,94.199,-37.5,0.88,4963.6,1,9,3,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
26,0,1,0,sep,wed,9.0,1,999,0,-1.1,94.199,-37.5,0.88,4963.6,0,9,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
80,0,1,0,sep,thu,378.0,4,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,9,4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
38,0,1,0,sep,thu,284.0,3,22,1,-1.1,94.199,-37.5,0.879,4963.6,1,9,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
83,0,1,0,sep,thu,405.0,3,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,9,4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
29,0,1,0,sep,thu,216.0,1,6,2,-1.1,94.199,-37.5,0.879,4963.6,1,9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
60,0,1,1,sep,thu,261.0,1,6,1,-1.1,94.199,-37.5,0.879,4963.6,1,9,4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
27,0,1,0,sep,thu,404.0,1,6,1,-1.1,94.199,-37.5,0.879,4963.6,1,9,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
27,0,1,0,sep,thu,530.0,1,3,1,-1.1,94.199,-37.5,0.879,4963.6,1,9,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
38,0,0,0,sep,thu,430.0,4,999,0,-1.1,94.199,-37.5,0.879,4963.6,1,9,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
33,0,1,0,sep,thu,202.0,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,1,9,4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
58,0,1,0,sep,thu,156.0,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,9,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
37,0,0,0,sep,thu,209.0,1,3,2,-1.1,94.199,-37.5,0.879,4963.6,1,9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
33,0,1,0,sep,thu,761.0,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
65,0,0,0,sep,thu,263.0,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,9,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
26,0,1,0,sep,thu,305.0,1,999,1,-1.1,94.199,-37.5,0.879,4963.6,1,9,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
34,0,0,0,sep,thu,204.0,1,12,1,-1.1,94.199,-37.5,0.879,4963.6,1,9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
27,0,0,0,sep,thu,167.0,3,3,1,-1.1,94.199,-37.5,0.879,4963.6,1,9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
38,0,1,0,sep,thu,386.0,2,6,1,-1.1,94.199,-37.5,0.879,4963.6,1,9,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
83,0,0,0,sep,thu,268.0,1,9,2,-1.1,94.199,-37.5,0.879,4963.6,1,9,4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
38,0,1,0,sep,thu,1.0,1,9,2,-1.1,94.199,-37.5,0.879,4963.6,0,9,4,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
24,0,1,0,sep,fri,1042.0,5,999,2,-1.1,94.199,-37.5,0.878,4963.6,1,9,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
29,0,0,0,sep,fri,110.0,4,6,1,-1.1,94.199,-37.5,0.878,4963.6,0,9,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
64,0,1,1,sep,fri,211.0,2,6,2,-1.1,94.199,-37.5,0.878,4963.6,1,9,5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
38,0,0,0,sep,fri,256.0,2,999,0,-1.1,94.199,-37.5,0.878,4963.6,1,9,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
28,0,1,1,sep,fri,5.0,1,999,0,-1.1,94.199,-37.5,0.878,4963.6,0,9,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
31,0,1,0,sep,mon,69.0,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,9,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
32,0,0,0,sep,mon,175.0,2,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,9,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
27,0,0,0,sep,mon,303.0,2,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,9,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
69,0,0,0,sep,mon,258.0,3,6,1,-1.1,94.199,-37.5,0.879,4963.6,0,9,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
29,0,1,0,sep,mon,157.0,7,3,2,-1.1,94.199,-37.5,0.879,4963.6,0,9,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
23,0,1,1,sep,mon,218.0,3,6,2,-1.1,94.199,-37.5,0.879,4963.6,1,9,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
23,0,1,0,sep,mon,502.0,1,999,1,-1.1,94.199,-37.5,0.879,4963.6,0,9,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
29,0,0,0,sep,mon,273.0,3,999,2,-1.1,94.199,-37.5,0.879,4963.6,1,9,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
71,0,0,0,sep,mon,363.0,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,1,9,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
33,0,0,0,sep,mon,5.0,1,999,1,-1.1,94.199,-37.5,0.879,4963.6,0,9,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
31,0,1,0,sep,mon,5.0,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,9,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
31,0,0,0,sep,mon,10.0,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,9,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
27,0,1,0,sep,mon,13.0,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,9,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
50,0,0,0,sep,tue,57.0,1,999,0,-1.1,94.199,-37.5,0.877,4963.6,0,9,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
57,0,0,0,sep,tue,473.0,1,3,2,-1.1,94.199,-37.5,0.877,4963.6,1,9,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
30,0,0,0,sep,tue,275.0,1,999,2,-1.1,94.199,-37.5,0.877,4963.6,0,9,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
21,0,0,0,sep,tue,9.0,1,999,0,-1.1,94.199,-37.5,0.877,4963.6,0,9,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
25,0,0,0,sep,tue,5.0,1,999,0,-1.1,94.199,-37.5,0.877,4963.6,0,9,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
30,0,0,0,sep,tue,706.0,1,6,1,-1.1,94.199,-37.5,0.877,4963.6,0,9,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
39,0,1,1,sep,tue,358.0,2,999,0,-1.1,94.199,-37.5,0.877,4963.6,1,9,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
82,0,0,0,sep,tue,279.0,3,3,2,-1.1,94.199,-37.5,0.877,4963.6,1,9,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
30,0,0,0,sep,tue,221.0,2,999,1,-1.1,94.199,-37.5,0.877,4963.6,1,9,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
32,0,0,0,sep,tue,6.0,1,999,1,-1.1,94.199,-37.5,0.877,4963.6,0,9,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
34,0,1,1,sep,tue,409.0,1,999,1,-1.1,94.199,-37.5,0.877,4963.6,1,9,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
34,0,0,0,sep,tue,230.0,1,3,2,-1.1,94.199,-37.5,0.877,4963.6,1,9,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
31,0,1,1,sep,tue,194.0,1,999,0,-1.1,94.199,-37.5,0.877,4963.6,1,9,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
53,0,0,0,sep,tue,404.0,2,3,2,-1.1,94.199,-37.5,0.877,4963.6,1,9,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
61,0,0,0,sep,tue,380.0,1,999,0,-1.1,94.199,-37.5,0.877,4963.6,0,9,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
32,0,0,0,sep,tue,407.0,2,3,1,-1.1,94.199,-37.5,0.877,4963.6,0,9,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
24,0,1,1,sep,wed,251.0,2,6,2,-1.1,94.199,-37.5,0.876,4963.6,1,9,3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
52,0,0,1,sep,wed,506.0,3,999,0,-1.1,94.199,-37.5,0.876,4963.6,1,9,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
60,0,0,0,sep,wed,1276.7299999999996,1,999,0,-1.1,94.199,-37.5,0.876,4963.6,1,9,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
19,0,1,0,sep,wed,396.0,2,6,2,-1.1,94.199,-37.5,0.876,4963.6,1,9,3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
33,0,1,0,sep,wed,161.0,1,999,1,-1.1,94.199,-37.5,0.876,4963.6,0,9,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
23,0,1,0,sep,wed,316.0,1,8,2,-1.1,94.199,-37.5,0.876,4963.6,1,9,3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
60,0,0,0,sep,wed,200.0,1,6,1,-1.1,94.199,-37.5,0.876,4963.6,1,9,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
52,0,0,0,sep,wed,953.0,2,999,0,-1.1,94.199,-37.5,0.876,4963.6,1,9,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
45,0,0,1,sep,wed,173.0,1,999,0,-1.1,94.199,-37.5,0.876,4963.6,0,9,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
39,0,0,0,sep,wed,511.0,3,6,1,-1.1,94.199,-37.5,0.876,4963.6,1,9,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
